TRADE DATE,INSTRUMENT SERIES CODE,INSTRUMENT NAME,MARKET SEGMENT,MARKET,INSTRUMENT TYPE,INSTRUMENT CLASS,MARKET MAKER,BIST 100 INDEX,BIST 30 INDEX,GROSS SETTLEMENT,SUSPENDED,OPENING PRICE,OPENING SESSION PRICE,LOWEST PRICE,HIGHEST PRICE,CLOSING PRICE,CLOSING SESSION PRICE,CHANGE TO PREVIOUS CLOSING (%),REMAINING BID,REMAINING ASK,VWAP,TOTAL TRADED VALUE,TOTAL TRADED VOLUME,TOTAL NUMBER OF CONTRACTS,REFERENCE PRICE,TRADED VALUE AT OPENING SESSION,TRADED VOLUME AT OPENING SESSION,NUMBER OF CONTRACTS AT OPENING SESSION,TRADED VALUE AT CLOSING SESSION,TRADED VOLUME AT CLOSING SESSION,NUMBER OF CONTRACTS AT CLOSING SESSION,TRADED VALUE OF TRADES AT CLOSING PRICE,TRADED VOLUME OF TRADES AT CLOSING PRICE,NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE,LOWEST SHORT SALE PRICE,HIGHEST SHORT SALE PRICE,SHORT SALE VWAP,TRADED VALUE OF SHORT SALE TRADES,TRADED VOLUME OF SHORT SALE TRADES,NUMBER OF CONTRACTS OF SHORT SALE TRADES,LOWEST TRADE REPORT PRICE,HIGHEST TRADE REPORT PRICE,TRADE REPORT VWAP,TRADE REPORT TRADED VALUE,TRADE REPORT TRADED VOLUME,NUMBER OF TRADE REPORTS,RSI,SlowK,SlowD,PPO,PVO,ROC_10,ROC_60,StochOscillator_SlowK,StochOscillator_SlowD,TSI,UO,WilliamsR,MACD_Line,MACD_Signal,MACD_Histogram,EMV,Force Index,MFI,NVI,Upper Bollinger Band,Lower Bollinger Band,Upper Donchian Channel,Lower Donchian Channel,Middle Donchian Channel,Upper Keltner Channel,Lower Keltner Channel,Middle Keltner Channel,Ulcer Index,Aroon Up,Aroon Down,CCI,KST,Mass Index,%D,%K,TRIX,Vortex Indicator,Gunluk_Degisim_Orani,Etiket
2015-12-14,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.9,1.9,1.81,1.9,1.83,1.83,-1.081,1.82,1.83,1.853,218724.05,118026.0,215.0,0.0,475.0,250,2.0,915.0,500,1,369.66,202,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,3.0303030303030365,7.847707847707864,,,-10.731707317073159,,,,,,,,,,-133664.6972222228,-2360.5200000000023,,892.6829268292685,,,,,,,,,,,,,,0.5212013414399997,,,-0.3568247003412306,,-1.081081081081082,0
2015-12-15,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.85,0.0,1.83,1.88,1.86,1.86,1.639,1.85,1.86,1.849,719246.69,389023.0,453.0,0.0,0.0,0,0.0,9368.82,5037,15,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,10.966810966810982,8.0845080845081,,,-10.576923076923073,,,,,,,,,,0.0,11670.69000000001,,907.3170731707319,,,,,,,,,,,,,,0.5349610731519997,,,-0.40679419685323465,,1.6393442622950833,0
2015-12-16,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.85,1.85,1.82,1.86,1.83,1.83,-1.613,1.83,1.84,1.836,439699.46,239430.0,463.0,0.0,2355.05,1273,7.0,1830.0,1000,6,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,14.14141414141416,9.379509379509393,,,-11.594202898550709,,,,,,,,,,-164887.2974999988,-7182.900000000006,,892.6829268292685,,,,,,,,,,,,,,0.5439688585215995,,,-0.4626622511090169,,-1.6129032258064528,0
2015-12-17,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.85,1.85,1.84,1.92,1.9,1.9,3.825,1.89,1.9,1.876,939624.54,500737.0,431.0,0.0,3885.0,2100,4.0,47.5,25,10,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,,29.861111111111104,18.323112073112082,,,-7.766990291262143,,,,,,-68.96551724137936,,,,469812.26999999874,35051.58999999992,52.6653080606416,926.8292682926831,,,,,,,,,,,,,,0.5531750868172794,,31.034482758620634,-0.44496124259065606,,3.825136612021849,0
2015-12-18,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.89,1.89,1.83,1.9,1.87,1.87,-1.579,1.86,1.87,1.874,495896.99,264590.0,268.0,0.0,5862.78,3102,7.0,37.4,20,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,31.25000000000003,40.10642135642138,28.036315536315545,,,-7.425742574257422,,,,,,-79.31034482758619,,,,-106263.64071428527,-7937.699999999948,48.9754817681061,912.1951219512198,,,,,,,,,101.93232248520704,14.0,5.0,-90.44885945548184,,0.5645400694538233,,20.689655172413808,-0.4480680155556405,-3.2000000000000144,-1.5789473684210422,0
2015-12-21,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.87,1.87,1.86,1.9,1.88,1.88,0.535,1.87,1.88,1.88,155139.7,82525.0,170.0,0.0,241.23,129,3.0,188.0,100,1,3.76,2,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,32.758620689655174,56.931818181818166,42.29978354978355,,,-6.930693069306937,,,,,,-75.86206896551731,,,,58177.387499999895,825.2499999999824,46.68051045926075,917.0731707317075,,,,,,,,,92.45562130177531,15.0,6.0,-64.54316848281636,,0.5716320555630585,25.287356321839045,24.1379310344827,-0.43608744931331356,-3.5789473684210797,0.5347593582887586,0
2015-12-22,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.89,0.0,1.85,1.89,1.86,1.86,-1.064,1.86,1.87,1.859,176849.31,95151.0,201.0,0.0,0.0,0,0.0,3720.0,2000,3,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,31.280221045360367,51.51515151515155,49.51779701779703,,,-6.060606060606055,,,,,,-82.14285714285711,,,,-44212.327499999265,-1903.0199999999807,46.326932865987445,907.317073170732,,,,,,,,,102.91955471539569,15.0,7.0,-66.26262626262582,,0.5753056444504466,20.894909688013133,17.857142857142886,-0.43610777645471127,-5.071428571428613,-1.0638297872340319,0
2015-12-23,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.87,1.87,1.87,1.9,1.88,1.88,1.075,1.88,1.89,1.884,446414.72,236987.0,340.0,0.0,1870.0,1000,1.0,13661.96,7267,16,10904.0,5800,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,34.46531425772341,51.85185185185181,53.432940516273845,,,-6.000000000000005,,22.972716938234157,23.05166098269545,,,-73.07692307692312,,,,223207.36,4739.739999999952,48.843442207407975,917.0731707317075,,,,,,,,,76.35026863983423,15.0,8.0,-42.58388209470029,,0.572244515560357,22.972716938234157,26.923076923076884,-0.41393440132120257,-3.095238095238117,1.0752688172042901,0
2015-12-24,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.9,0.0,1.88,2.02,1.97,1.97,4.787,1.97,1.98,1.963,3083276.6,1570509.0,1068.0,0.0,0.0,0,0.0,56263.2,28560,9,1518.87,771,1,1.95,2.01,1.976,39710.1,20093,17,0.0,0.0,0.0,0.0,0,0,46.48545215917906,56.41325536062376,53.26008624254238,,,0.5102040816326481,,37.148962148962156,27.00552959173648,,,-33.3333333333333,,,,1431521.2785714262,141345.8100000001,79.29133861441858,960.9756097560978,,,,,,,,,6.126850308793267,15.0,9.0,42.74809160305376,,0.5737956124482855,37.148962148962156,66.6666666666667,-0.31931052829186884,-1.1538461538461569,4.787234042553196,0
2015-12-25,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.98,1.98,1.95,1.98,1.95,1.95,-1.015,1.95,1.97,1.967,831818.08,422986.0,285.0,0.0,595.98,301,3.0,3898.05,1999,3,19.5,10,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,44.53079391080874,62.68776516454528,56.98429079234029,,,5.405405405405395,,52.40870240870242,37.51012716529957,,,-36.36363636363634,,,,415909.0399999969,-8459.720000000007,76.67648160184983,951.2195121951222,,,,,,,,,12.008626605234802,15.0,10.0,58.190709046454984,,0.5630364899586283,52.408702408702425,63.63636363636367,-0.2572310100394102,-1.06818181818182,-1.0152284263959401,0
2015-12-28,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.95,1.95,1.94,1.98,1.95,1.95,0.0,1.95,1.96,1.962,248880.83,126868.0,228.0,0.0,4028.7,2066,8.0,1950.0,1000,3,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,44.53079391080874,63.77708978328169,60.95937010281691,,,6.557377049180313,,65.65656565656566,51.738076738076735,,,-33.33333333333337,,,,-31110.103749999307,0.0,79.14552088456065,951.2195121951222,2.1179730701072272,1.774026929892773,2.245,1.665,1.955,2.076,1.8160000000000003,1.9460000000000002,6.2500000000000115,15.0,11.0,66.57565415244616,,0.5524291919669024,65.65656565656566,66.66666666666663,-0.2054274415969987,-0.8936170212765964,0.0,0
2015-12-29,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.95,1.95,1.95,2.07,2.01,2.01,3.077,2.01,2.02,2.005,1160993.57,578966.0,690.0,0.0,4894.5,2510,3.0,9744.48,4848,9,0.0,0,0,2.04,2.04,2.04,5100.0,2500,2,0.0,0.0,0.0,0.0,0,0,51.610219914108,62.54901960784307,63.004624851890014,,,8.064516129032251,,69.07536907536907,62.38021238021238,,,-23.076923076923116,,,,483747.3208333321,34737.959999999905,81.50299154624003,980.487804878049,2.105911459497769,1.7760885405022315,2.245,1.665,1.955,2.069571428571429,1.812428571428572,1.9410000000000003,0.24999999999998934,14.0,12.0,153.0336526651927,,0.5599433535735219,69.07536907536905,76.92307692307688,-0.11445126588237228,-0.4915254237288135,3.076923076923068,0
2015-12-30,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.02,2.02,2.0,2.1,2.08,2.08,3.483,2.08,2.09,2.061,1682027.85,815994.0,800.0,0.0,6363.0,3150,2.0,6864.0,3300,4,3120.0,1500,3,2.03,2.1,2.08,26694.99,12837,31,0.0,0.0,0.0,0.0,0,0,58.297369256584986,73.2442067736185,66.52343872158109,,,13.661202185792343,,78.89773062186855,71.20988845126776,,,-6.896551724137937,,,,672811.1400000001,57119.580000000235,86.25345463233434,1014.6341463414637,2.092673926187427,1.7823260738125735,2.245,1.665,1.955,2.076071428571429,1.798928571428572,1.9375000000000004,12.128412663052998,2.0,13.0,214.6468225844549,,0.5699546828588175,78.89773062186852,93.10344827586206,0.013247853728467504,-0.3380281690140838,3.4825870646766317,0
2015-12-31,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.15,2.15,2.07,2.15,2.08,2.08,0.0,2.08,2.09,2.108,942021.71,446811.0,476.0,0.0,188989.3,87902,49.0,11082.24,5328,12,2302.56,1107,3,2.13,2.13,2.13,1065.0,500,2,0.0,0.0,0.0,0.0,0,0,58.297369256584986,75.85858585858585,70.5506040800158,,,9.473684210526322,,83.14609663494046,77.03973211072604,,,-20.58823529411761,,,,706516.2825,0.0,91.11369422222542,1014.6341463414637,2.0950249728713977,1.7809750271286025,2.245,1.665,1.955,2.082285714285714,1.7937142857142858,1.938,0.0,2.0,14.0,227.4533906986277,,0.5799637462870539,83.14609663494043,79.41176470588239,0.11089620793832246,-0.04210526315789458,0.0,0
2016-01-04,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.05,2.05,2.0,2.08,2.05,2.05,-1.442,2.04,2.05,2.035,416545.97,204729.0,386.0,0.0,4149.2,2024,3.0,22652.5,11050,4,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,54.550418043159354,69.98556998557,73.02945420592478,,,9.625668449197855,,80.73739422623804,80.92707382768236,,,-30.303030303030344,,,,-364477.72374999884,-6141.870000000051,90.02723705089085,1000.0000000000002,2.0995123376140152,1.7784876623859838,2.32,1.6400000000000001,1.98,2.077571428571428,1.8004285714285713,1.9389999999999996,2.0802514792899753,2.0,15.0,112.43878550440778,,0.5959709970296432,80.73739422623804,69.69696969696966,0.1597604012376017,-0.09195402298850537,-1.4423076923077043,0
2016-01-05,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.06,2.06,1.96,2.09,2.06,2.06,0.488,2.03,2.06,2.016,972899.09,482641.0,722.0,0.0,304.88,148,4.0,5213.86,2531,4,16070.06,7801,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,55.575399574864484,58.01587301587304,67.95334295334297,0.1368523949169151,44.12580613497074,9.574468085106403,,73.94533571004159,79.27627552374004,2335.045652017076,,-27.27272727272724,0.034776041938002544,,,-112257.58730769332,4826.410000000112,89.8072478769001,1004.8780487804881,2.1047174424994264,1.7762825575005725,2.32,1.6400000000000001,1.98,2.0776428571428567,1.8033571428571424,1.9404999999999994,0.924556213017753,3.0,14.0,89.10891089108898,,0.6267767976237145,73.9453357100416,72.72727272727276,0.20243399437742954,-0.17499999999999968,0.48780487804879175,0
2016-01-06,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.05,0.0,2.01,2.06,2.03,2.03,-1.456,2.02,2.03,2.034,379734.24,186704.0,205.0,0.0,0.0,0,0.0,203.0,100,1,911.47,449,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,51.801142937197284,48.074352548036735,58.691931849826595,0.8540322054892772,40.27816172340607,9.139784946236551,,68.30808080808077,74.33027024812014,-309.59991124112247,,-37.50000000000005,0.034426977410174864,,,75946.84800000135,-5601.120000000046,90.26743581428046,990.2439024390246,2.111693131626179,1.7733068683738202,2.32,1.6400000000000001,1.98,2.091071428571428,1.793928571428571,1.9424999999999997,5.778476331361008,4.0,15.0,75.1034702324102,,0.6554214380989719,68.30808080808079,62.49999999999994,0.20779293669831458,-0.186046511627907,-1.4563106796116625,0
2016-01-07,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.01,2.01,1.97,2.03,2.02,2.02,-0.493,2.01,2.02,2.008,241114.08,120073.0,206.0,0.0,6030.0,3000,6.0,2262.4,1120,4,583.78,289,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,50.56834748411364,41.140350877192986,49.076858813700916,1.566477383982763,42.51100608397333,7.446808510638303,,64.86742424242424,69.04028025351555,-180.27936617403094,,-40.624999999999986,0.032963442781134056,,,-140649.88000000097,-1200.7299999999743,88.63182800426623,985.3658536585369,2.1179618150739756,1.772038184926024,2.32,1.6400000000000001,1.98,2.0949999999999998,1.795,1.9449999999999998,8.321005917159779,5.0,14.0,38.387842748595766,,0.6623371504791776,64.86742424242424,59.375000000000014,0.2005867158413135,-0.45070422535211263,-0.49261083743841316,0
2016-01-08,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.03,2.03,2.0,2.06,2.0,0.0,-0.99,2.0,2.01,2.023,145061.52,71692.0,171.0,0.0,2360.89,1163,3.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,48.102673917445735,33.06342780026991,40.75937707516655,2.300653594771231,42.51449746480722,1.522842639593902,,57.29166666666665,63.489057239057225,-71.88468194954393,16.183346065699155,-50.0,0.029845705475975093,,,72530.76000000053,-1433.8400000000013,90.78007140699658,975.6097560975613,2.1205249190471696,1.7714750809528308,2.32,1.6400000000000001,1.98,2.0917142857142856,1.8002857142857145,1.9460000000000002,14.792899408284049,6.0,15.0,44.9275362318843,,0.6738697203833421,57.29166666666665,50.0,0.17602768537556635,-0.2784810126582276,-0.990099009900991,0
2016-01-11,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.99,1.99,1.99,2.07,2.04,0.0,2.0,2.03,2.04,2.042,250844.59,122832.0,170.0,0.0,1144.25,575,5.0,0.0,0,0,204.0,100,1,2.04,2.04,2.04,4080.0,2000,3,0.0,0.0,0.0,0.0,0,0,53.034938773537355,41.29554655870452,38.49977507872248,3.0207924676343647,38.449101699835495,4.615384615384621,,57.56944444444445,59.909511784511785,-1012.3819154587605,-0.9768009768009716,-36.66666666666665,0.03025379498930092,,,-1.392467197103289e-09,4913.280000000004,90.91842732267764,995.1219512195125,2.124110013463475,1.7718899865365256,2.32,1.6400000000000001,1.98,2.0922857142857145,1.803714285714286,1.9480000000000004,3.698224852071012,7.0,14.0,52.26666666666646,,0.6910957763066738,57.56944444444446,63.33333333333335,0.18615920441295042,-0.2658227848101266,2.0000000000000018,0
2016-01-12,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.04,0.0,2.01,2.06,2.04,2.04,0.0,2.03,2.04,2.032,149694.39,73667.0,134.0,0.0,0.0,0,0.0,1020.0,500,1,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,53.034938773537355,54.10256410256421,42.82051282051288,3.2777777777777843,-0.6590569336736029,4.615384615384621,,58.01587301587302,57.62566137566139,-947.2117786402777,1.342484637834162,-39.28571428571427,0.030228750648011893,,,14969.439000000933,0.0,91.55800867410719,995.1219512195125,2.1318408639479145,1.7831591360520855,2.32,1.6400000000000001,1.98,2.1075,1.8075,1.9575,3.698224852071012,8.0,15.0,49.956483899042446,,0.6908766210453392,58.015873015873034,60.71428571428573,0.19088887165534416,-0.2530120481927714,0.0,0
2016-01-13,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.05,0.0,2.04,2.08,2.05,2.05,0.49,2.04,2.05,2.055,217938.01,106028.0,162.0,0.0,0.0,0,0.0,522.75,255,1,707.25,345,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,54.29438700478093,68.08857808857812,54.49556291661562,3.6416487033771308,-8.812581032473533,1.990049751243772,,62.336860670194,59.3073927101705,1426.5900892431494,31.54915590863948,-37.03703703703707,0.030662362623947503,,,136211.2562499994,1060.2799999999775,91.44160221495528,1000.0000000000002,2.135155773551436,1.800844226448564,2.3149999999999995,1.6549999999999998,1.9849999999999999,2.119428571428571,1.8165714285714285,1.968,2.0802514792899753,9.0,15.0,76.67500695023645,,0.6787012968362715,62.33686067019401,62.96296296296293,0.19930943556973726,-0.2500000000000002,0.49019607843136215,0
2016-01-14,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.03,2.03,2.01,2.04,2.02,2.02,-1.463,2.02,2.03,2.019,142093.77,70371.0,147.0,0.0,1624.0,800,5.0,1212.0,600,3,1010.0,500,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,49.96545088763107,58.68686868686867,60.29267029267033,3.857450558057593,-8.865711084418997,-2.8846153846153855,,53.924162257495595,58.092298647854214,-97.28150252790357,-32.71692745376953,-61.90476190476186,0.028259496079464652,,,-165776.06499999927,-2111.1299999999865,80.44886162021322,985.3658536585369,2.1403528557673424,1.814647144232657,2.3149999999999995,1.6549999999999998,1.9849999999999999,2.1289285714285713,1.8260714285714283,1.9774999999999998,8.321005917159779,10.0,15.0,2.492877492877484,,0.6589610374690172,53.9241622574956,38.09523809523814,0.1789161923660928,-0.6307692307692312,-1.463414634146332,0
2016-01-15,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.02,2.02,1.99,2.04,2.01,0.0,-0.495,2.0,2.01,2.014,190816.71,94729.0,151.0,0.0,422.18,209,2.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,48.575165493494,42.76094276094261,56.512129845463136,3.837118245888824,-21.73173942338668,-3.3653846153846256,,44.79717813051144,53.686067019400355,-43.77089911681299,-9.78812200960527,-66.66666666666674,0.025257141993850096,0.030741523771095736,-0.005484381777245639,-38163.34199999915,-947.2900000000219,85.48132792210465,980.487804878049,2.1351251249166694,1.8388748750833306,2.3099999999999996,1.6700000000000002,1.99,2.124142857142857,1.8498571428571429,1.987,11.325813609467549,11.0,14.0,-34.27835051546567,,0.637168829975214,44.79717813051144,33.333333333333265,0.15267048392114677,-0.666666666666667,-0.4950495049505065,0
2016-01-18,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.02,2.02,1.98,2.03,1.98,1.98,-1.493,1.98,1.99,2.002,240149.85,119984.0,201.0,0.0,9845.48,4874,7.0,990.0,500,4,1922.58,971,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,44.56862680469564,18.518518518518434,39.98877665544324,3.3724722765819086,-40.92139614343852,-3.4146341463414553,,28.8095238095238,42.51028806584362,17.34957029942547,-38.321995464852606,-84.99999999999999,0.020223877203196627,0.028637994457515914,-0.008414117254319287,-48029.97000000128,-3599.5199999999763,82.99378436986859,965.8536585365857,2.1350888458027777,1.8499111541972217,2.3099999999999996,1.6700000000000002,1.99,2.1325,1.8524999999999996,1.9924999999999997,23.113905325443827,12.0,15.0,-102.98353909464795,,0.6037350639801712,28.809523809523807,15.000000000000016,0.10671367049491047,-0.7321428571428574,-1.4925373134328264,0
2016-01-19,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.0,2.0,2.0,2.06,2.01,2.01,1.515,2.0,2.01,2.025,410884.3,202873.0,257.0,0.0,100.0,50,1.0,2341.65,1165,4,0.0,0,0,2.04,2.05,2.042,7473.0,3660,4,0.0,0.0,0.0,0.0,0,0,49.09069304958488,17.407407407407252,26.228956228956104,2.7539341917024496,-48.06879798894571,-2.4271844660194275,,24.883040935672465,32.829914291902575,-77.0814944600475,11.645870469399624,-73.68421052631588,0.018443126985981273,0.026599020963208986,-0.008155893977227713,171201.79166666896,6086.1899999999605,77.86697648305096,980.487804878049,2.1286824193870086,1.8673175806129907,2.3,1.7000000000000002,2.0,2.1394285714285712,1.8565714285714283,1.9979999999999998,11.325813609467549,13.0,15.0,-36.22141997593149,,0.578988051184137,24.88304093567247,26.315789473684127,0.09346181005097043,-0.849056603773584,1.5151515151515054,0
2016-01-20,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.02,2.02,1.83,2.03,1.98,0.0,-1.493,1.97,1.98,1.979,303225.96,153206.0,320.0,0.0,3232.0,1600,3.0,0.0,0,0,19800.0,10000,7,1.98,1.99,1.985,2183.5,1100,4,0.0,0.0,0.0,0.0,0,0,45.1261406799032,31.73913043478252,22.55501878690274,2.1591130130325014,-49.7384740002257,-2.463054187192115,,29.396929824561372,27.69649818991922,11.466154155173331,-68.61281826163305,-53.125,0.014444611835901622,0.024168139137747513,-0.009723527301845891,-151612.98000000068,-4596.17999999997,39.71547002387709,965.8536585365857,2.1228171473980884,1.886182852601911,2.3,1.7000000000000002,2.0,2.1402142857142854,1.868785714285714,2.0044999999999997,23.113905325443827,14.0,12.0,-324.9056603773577,,0.5871904409473098,29.39692982456138,46.87499999999999,0.058390330675936276,-2.8333333333333326,-1.4925373134328264,0
2016-01-21,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.98,1.98,1.87,1.98,1.96,1.96,-1.01,1.95,1.96,1.933,475401.55,245896.0,397.0,0.0,3518.46,1777,6.0,15807.4,8065,8,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,42.653058229856,50.579710144927425,33.242082662372404,1.540154015401582,-55.513135495069456,-2.970297029702973,,41.06359649122803,31.781189083820635,26.829215536732438,-76.61640211640221,-50.0,0.00955181948941819,0.02124487520808165,-0.01169305571866346,-21609.16136363593,-4917.920000000005,35.59795394866663,956.0975609756101,2.1083667192504274,1.9126332807495714,2.3099999999999996,1.6700000000000002,1.99,2.1604999999999994,1.8604999999999996,2.0104999999999995,33.284023668639115,15.0,2.0,-270.25089605734684,,0.6037523527578479,41.06359649122804,50.0,0.01503390817549124,-6.285714285714258,-1.010101010101011,0
2016-01-22,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,1.98,1.98,1.97,2.02,2.0,2.0,2.041,1.99,2.0,1.999,254277.2,127175.0,148.0,0.0,148.5,75,1.0,14300.0,7150,5,1000.0,500,1,2.0,2.02,2.01,3979.8,1980,6,0.0,0.0,0.0,0.0,0,0,48.70756037661055,65.21739130434779,49.17874396135258,1.080366357069162,-56.56354970627494,0.0,,54.086538461538474,41.515688259109304,-90.64293261379606,-37.494088544508564,-34.615384615384585,0.008800465719501993,0.018755993310365718,-0.009955527590863725,355988.08,5087.000000000005,47.375460022436044,975.6097560975613,2.094887220770206,1.9341127792297932,2.3099999999999996,1.6700000000000002,1.99,2.168785714285714,1.8602142857142852,2.0144999999999995,8.483363182203805,14.0,3.0,-48.58447488584357,,0.6110018822062783,54.086538461538474,65.3846153846154,0.012911142605396612,-1.8378378378378355,2.040816326530614,0
2016-01-25,SASA,SASA POLYESTER,Z,MSPOT,MSPOTEQT,MSPOTEQTSASA,0,0,0,0,0,2.02,0.0,2.0,2.04,2.04,2.04,2.0,2.04,2.05,2.022,511770.22,253149.0,237.0,0.0,0.0,0,0.0,408.0,200,1,10297.92,5048,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,53.94403220149775,73.91304347826083,63.23671497584535,0.8909044127107,-51.12356930895158,0.0,,66.46153846153847,53.87055780476834,328.686877050282,19.21540824766633,-16.000000000000014,0.011302391219202956,0.017265272892133164,-0.005962881672930208,319856.38749999856,10125.960000000008,52.77182237612525,995.1219512195125,2.0939743547584717,1.9380256452415283,2.3099999999999996,1.6700000000000002,1.99,2.1674285714285713,1.8645714285714285,2.016,0.9425959091337559,15.0,4.0,40.9132420091326,,0.6148015057650227,66.46153846153847,83.99999999999999,0.0423584755796679,-1.3181818181818161,2.0000000000000018,0
